TICKER,EXPIRY,CALL TYPE,STRIKE_PRICE,PREVIOUS_PRICE
ADANIGREEN,26-Jun-25,CE,1060,30.8
CGPOWER,26-Jun-25,CE,650,54.35
CGPOWER,26-Jun-25,CE,720,17.6
CGPOWER,26-Jun-25,CE,710,20.6
CGPOWER,26-Jun-25,CE,800,3.35
CGPOWER,26-Jun-25,CE,780,5.95
CGPOWER,26-Jun-25,CE,760,8.1
CGPOWER,26-Jun-25,CE,660,46.85
CGPOWER,26-Jun-25,CE,740,12.05
CGPOWER,26-Jun-25,CE,730,14.2
CGPOWER,26-Jun-25,CE,750,9.65
CGPOWER,26-Jun-25,CE,690,30.1
CGPOWER,26-Jun-25,CE,680,35.1
CGPOWER,26-Jun-25,CE,700,25.6
CHAMBLFERT,26-Jun-25,CE,630,10.15
CHAMBLFERT,26-Jun-25,CE,560,42.0
CHAMBLFERT,26-Jun-25,CE,600,20.15
CHAMBLFERT,26-Jun-25,CE,660,5.1
CHAMBLFERT,26-Jun-25,CE,670,4.6
CHAMBLFERT,26-Jun-25,CE,700,2.15
CHAMBLFERT,26-Jun-25,CE,550,50.8
CHAMBLFERT,26-Jun-25,CE,650,6.4
CHAMBLFERT,26-Jun-25,CE,690,2.75
CHAMBLFERT,26-Jun-25,CE,680,3.2
CHAMBLFERT,26-Jun-25,CE,720,1.7
CHAMBLFERT,26-Jun-25,CE,640,8.15
CHAMBLFERT,26-Jun-25,CE,580,29.85
CHAMBLFERT,26-Jun-25,CE,590,24.6
CHAMBLFERT,26-Jun-25,CE,610,15.95
CHAMBLFERT,26-Jun-25,CE,620,13.1
GLENMARK,26-Jun-25,CE,1300,114.0
GLENMARK,26-Jun-25,CE,1360,78.0
GLENMARK,26-Jun-25,CE,1400,45.85
GLENMARK,26-Jun-25,CE,1480,19.6
GLENMARK,26-Jun-25,CE,1460,24.0
GLENMARK,26-Jun-25,CE,1380,55.8
GLENMARK,26-Jun-25,CE,1420,37.2
GLENMARK,26-Jun-25,CE,1500,15.4
GLENMARK,26-Jun-25,CE,1600,4.2
GLENMARK,26-Jun-25,CE,1640,3.1
GLENMARK,26-Jun-25,CE,1440,30.05
GMRAIRPORT,26-Jun-25,CE,90,1.75
GMRAIRPORT,26-Jun-25,CE,74,13.25
GMRAIRPORT,26-Jun-25,CE,72,15.0
GMRAIRPORT,26-Jun-25,CE,91,1.45
GMRAIRPORT,26-Jun-25,CE,99,0.3
GMRAIRPORT,26-Jun-25,CE,85,3.95
GMRAIRPORT,26-Jun-25,CE,92,1.2
GMRAIRPORT,26-Jun-25,CE,94,0.75
GMRAIRPORT,26-Jun-25,CE,96,0.45
GMRAIRPORT,26-Jun-25,CE,100,0.2
GMRAIRPORT,26-Jun-25,CE,95,0.6
GMRAIRPORT,26-Jun-25,CE,93,1.0
GMRAIRPORT,26-Jun-25,CE,98,0.4
GMRAIRPORT,26-Jun-25,CE,101,0.15
GMRAIRPORT,26-Jun-25,CE,86,3.45
GMRAIRPORT,26-Jun-25,CE,88,2.45
GMRAIRPORT,26-Jun-25,CE,102,0.2
GMRAIRPORT,26-Jun-25,CE,89,2.05
GMRAIRPORT,26-Jun-25,CE,84,4.6
GMRAIRPORT,26-Jun-25,CE,87,2.95
GMRAIRPORT,26-Jun-25,CE,104,0.1
GMRAIRPORT,26-Jun-25,CE,97,0.45
HDFCLIFE,26-Jun-25,CE,650,136.35
HDFCLIFE,26-Jun-25,CE,700,91.0
HDFCLIFE,26-Jun-25,CE,775,29.15
HDFCLIFE,26-Jun-25,CE,810,13.15
HDFCLIFE,26-Jun-25,CE,840,6.05
HDFCLIFE,26-Jun-25,CE,805,15.2
HDFCLIFE,26-Jun-25,CE,830,7.95
HDFCLIFE,26-Jun-25,CE,770,31.75
HDFCLIFE,26-Jun-25,CE,750,46.65
HDFCLIFE,26-Jun-25,CE,820,10.25
HDFCLIFE,26-Jun-25,CE,835,6.65
HDFCLIFE,26-Jun-25,CE,870,2.4
HDFCLIFE,26-Jun-25,CE,815,11.75
HDFCLIFE,26-Jun-25,CE,720,68.8
HDFCLIFE,26-Jun-25,CE,740,55.0
HDFCLIFE,26-Jun-25,CE,785,23.55
HDFCLIFE,26-Jun-25,CE,825,9.0
HDFCLIFE,26-Jun-25,CE,790,21.1
HDFCLIFE,26-Jun-25,CE,800,16.85
HDFCLIFE,26-Jun-25,CE,760,38.5
HDFCLIFE,26-Jun-25,CE,850,4.7
HDFCLIFE,26-Jun-25,CE,780,26.2
HDFCLIFE,26-Jun-25,CE,860,3.35
HDFCLIFE,26-Jun-25,CE,795,18.95
INDUSINDBK,26-Jun-25,CE,820,29.6
INDUSINDBK,26-Jun-25,CE,880,10.25
INDUSINDBK,26-Jun-25,CE,700,114.9
INDUSINDBK,26-Jun-25,CE,890,8.55
INDUSINDBK,26-Jun-25,CE,910,5.95
INDUSINDBK,26-Jun-25,CE,830,25.15
INDUSINDBK,26-Jun-25,CE,750,73.05
INDUSINDBK,26-Jun-25,CE,790,45.65
INDUSINDBK,26-Jun-25,CE,800,39.6
INDUSINDBK,26-Jun-25,CE,860,14.8
INDUSINDBK,26-Jun-25,CE,850,17.85
INDUSINDBK,26-Jun-25,CE,760,65.45
INDUSINDBK,26-Jun-25,CE,780,51.75
INDUSINDBK,26-Jun-25,CE,960,2.55
INDUSINDBK,26-Jun-25,CE,870,12.55
INDUSINDBK,26-Jun-25,CE,740,80.95
INDUSINDBK,26-Jun-25,CE,840,20.95
INDUSINDBK,26-Jun-25,CE,770,58.6
INDUSINDBK,26-Jun-25,CE,900,7.25
INDUSINDBK,26-Jun-25,CE,810,34.5
INDUSINDBK,26-Jun-25,CE,920,5.0
INDUSINDBK,26-Jun-25,CE,940,3.55
ITC,26-Jun-25,CE,410,17.85
ITC,26-Jun-25,CE,470,0.9
ITC,26-Jun-25,CE,380,44.0
ITC,26-Jun-25,CE,390,34.2
ITC,26-Jun-25,CE,425,9.1
ITC,26-Jun-25,CE,465,1.05
ITC,26-Jun-25,CE,480,0.5
ITC,26-Jun-25,CE,400,25.7
ITC,26-Jun-25,CE,440,4.1
ITC,26-Jun-25,CE,445,3.05
ITC,26-Jun-25,CE,405,21.5
ITC,26-Jun-25,CE,420,11.6
ITC,26-Jun-25,CE,435,5.4
ITC,26-Jun-25,CE,475,0.75
ITC,26-Jun-25,CE,455,1.8
ITC,26-Jun-25,CE,360,66.0
ITC,26-Jun-25,CE,415,14.5
ITC,26-Jun-25,CE,500,0.3
ITC,26-Jun-25,CE,450,2.35
ITC,26-Jun-25,CE,490,0.45
ITC,26-Jun-25,CE,430,7.05
ITC,26-Jun-25,CE,460,1.35
LT,26-Jun-25,CE,3600,106.1
LT,26-Jun-25,CE,3500,170.1
LT,26-Jun-25,CE,3700,61.0
LT,26-Jun-25,CE,3300,337.75
LT,26-Jun-25,CE,3440,218.15
LT,26-Jun-25,CE,3680,68.75
LT,26-Jun-25,CE,4080,6.1
LT,26-Jun-25,CE,3560,130.6
LT,26-Jun-25,CE,3880,19.15
LT,26-Jun-25,CE,3800,32.05
LT,26-Jun-25,CE,4120,2.7
LT,26-Jun-25,CE,3200,437.0
LT,26-Jun-25,CE,3660,77.0
LT,26-Jun-25,CE,3540,143.15
LT,26-Jun-25,CE,4000,9.55
LT,26-Jun-25,CE,3640,86.15
LT,26-Jun-25,CE,3400,253.5
LT,26-Jun-25,CE,3720,54.3
LT,26-Jun-25,CE,3620,96.0
LT,26-Jun-25,CE,3580,117.2
LT,26-Jun-25,CE,3740,47.9
LT,26-Jun-25,CE,3100,531.0
LT,26-Jun-25,CE,4040,7.8
NTPC,26-Jun-25,CE,320,25.65
NTPC,26-Jun-25,CE,350,6.7
NTPC,26-Jun-25,CE,310,34.55
NTPC,26-Jun-25,CE,325,21.6
NTPC,26-Jun-25,CE,375,1.35
NTPC,26-Jun-25,CE,335,14.55
NTPC,26-Jun-25,CE,380,0.9
NTPC,26-Jun-25,CE,345,8.75
NTPC,26-Jun-25,CE,400,0.45
NTPC,26-Jun-25,CE,370,1.9
NTPC,26-Jun-25,CE,360,3.7
NTPC,26-Jun-25,CE,390,0.65
NTPC,26-Jun-25,CE,355,5.0
NTPC,26-Jun-25,CE,410,0.3
NTPC,26-Jun-25,CE,365,2.65
NTPC,26-Jun-25,CE,330,17.2
NTPC,26-Jun-25,CE,385,0.75
NTPC,26-Jun-25,CE,340,11.15
ONGC,26-Jun-25,CE,267,1.3
ONGC,26-Jun-25,CE,232,14.9
ONGC,26-Jun-25,CE,255,3.5
ONGC,26-Jun-25,CE,250,5.05
ONGC,26-Jun-25,CE,237,11.35
ONGC,26-Jun-25,CE,230,16.8
ONGC,26-Jun-25,CE,235,12.95
ONGC,26-Jun-25,CE,260,2.35
ONGC,26-Jun-25,CE,240,9.85
ONGC,26-Jun-25,CE,252,4.25
ONGC,26-Jun-25,CE,257,2.85
ONGC,26-Jun-25,CE,247,6.1
ONGC,26-Jun-25,CE,280,0.5
ONGC,26-Jun-25,CE,220,25.3
ONGC,26-Jun-25,CE,245,7.2
ONGC,26-Jun-25,CE,275,0.65
ONGC,26-Jun-25,CE,242,8.5
ONGC,26-Jun-25,CE,265,1.55
ONGC,26-Jun-25,CE,272,0.8
ONGC,26-Jun-25,CE,262,1.95
ONGC,26-Jun-25,CE,285,0.3
ONGC,26-Jun-25,CE,270,1.0
PETRONET,26-Jun-25,CE,325,5.7
PETRONET,26-Jun-25,CE,330,4.2
PETRONET,26-Jun-25,CE,320,7.35
PETRONET,26-Jun-25,CE,315,9.6
PETRONET,26-Jun-25,CE,360,0.65
PETRONET,26-Jun-25,CE,300,19.35
PETRONET,26-Jun-25,CE,350,1.15
PETRONET,26-Jun-25,CE,280,37.2
PETRONET,26-Jun-25,CE,335,3.0
PETRONET,26-Jun-25,CE,310,12.25
PETRONET,26-Jun-25,CE,340,2.05
UNIONBANK,26-Jun-25,CE,155,2.15
UNIONBANK,26-Jun-25,CE,145,5.4
UNIONBANK,26-Jun-25,CE,130,14.4
UNIONBANK,26-Jun-25,CE,147,4.35
UNIONBANK,26-Jun-25,CE,140,7.8
UNIONBANK,26-Jun-25,CE,135,11.35
UNIONBANK,26-Jun-25,CE,142,6.5
UNIONBANK,26-Jun-25,CE,152,2.75
UNIONBANK,26-Jun-25,CE,137,9.4
UNIONBANK,26-Jun-25,CE,132,15.35
UNIONBANK,26-Jun-25,CE,120,24.0
UNIONBANK,26-Jun-25,CE,150,3.5
YESBANK,26-Jun-25,CE,21,1.05
YESBANK,26-Jun-25,CE,19,2.6
YESBANK,26-Jun-25,CE,18,3.35
YESBANK,26-Jun-25,CE,25,0.15
YESBANK,26-Jun-25,CE,24,0.25
YESBANK,26-Jun-25,CE,22,0.65
YESBANK,26-Jun-25,CE,23,0.4
YESBANK,26-Jun-25,CE,16,5.6
YESBANK,26-Jun-25,CE,20,1.6
BANDHANBNK,26-Jun-25,CE,172,5.75
BANDHANBNK,26-Jun-25,CE,170,7.0
BANDHANBNK,26-Jun-25,CE,142,28.8
BANDHANBNK,26-Jun-25,CE,175,4.9
BANDHANBNK,26-Jun-25,CE,190,1.3
BANDHANBNK,26-Jun-25,CE,167,8.3
BANDHANBNK,26-Jun-25,CE,165,10.0
BANDHANBNK,26-Jun-25,CE,185,2.2
BANDHANBNK,26-Jun-25,CE,180,3.4
BANDHANBNK,26-Jun-25,CE,160,13.25
BANDHANBNK,26-Jun-25,CE,150,21.3
BANDHANBNK,26-Jun-25,CE,162,12.3
BANDHANBNK,26-Jun-25,CE,177,4.0
BANKBARODA,26-Jun-25,CE,260,2.1
BANKBARODA,26-Jun-25,CE,250,4.85
BANKBARODA,26-Jun-25,CE,280,0.5
BANKBARODA,26-Jun-25,CE,235,12.6
BANKBARODA,26-Jun-25,CE,200,44.15
BANKBARODA,26-Jun-25,CE,240,9.65
BANKBARODA,26-Jun-25,CE,265,1.35
BANKBARODA,26-Jun-25,CE,245,7.0
BANKBARODA,26-Jun-25,CE,225,21.1
BANKBARODA,26-Jun-25,CE,255,3.25
BANKBARODA,26-Jun-25,CE,270,0.95
BANKBARODA,26-Jun-25,CE,247,5.75
BANKBARODA,26-Jun-25,CE,275,0.55
BANKBARODA,26-Jun-25,CE,230,16.2
BANKBARODA,26-Jun-25,CE,237,11.15
BANKBARODA,26-Jun-25,CE,252,4.0
BANKBARODA,26-Jun-25,CE,242,8.25
BANKBARODA,26-Jun-25,CE,285,0.4
BANKBARODA,26-Jun-25,CE,262,1.75
BANKBARODA,26-Jun-25,CE,220,25.4
BANKBARODA,26-Jun-25,CE,210,32.95
BOSCHLTD,26-Jun-25,CE,32000,854.4
BOSCHLTD,26-Jun-25,CE,31750,970.35
BOSCHLTD,26-Jun-25,CE,36000,75.0
BOSCHLTD,26-Jun-25,CE,34000,263.45
BOSCHLTD,26-Jun-25,CE,35000,133.95
BOSCHLTD,26-Jun-25,CE,34250,194.25
BOSCHLTD,26-Jun-25,CE,33250,725.5
BOSCHLTD,26-Jun-25,CE,30000,2100.0
BOSCHLTD,26-Jun-25,CE,32500,661.3
BOSCHLTD,26-Jun-25,CE,33000,486.45
BOSCHLTD,26-Jun-25,CE,35500,105.0
BOSCHLTD,26-Jun-25,CE,31000,1382.25
BSE,26-Jun-25,CE,2000,432.0
BSE,26-Jun-25,CE,2416,137.15
BSE,26-Jun-25,CE,2800,27.1
BSE,26-Jun-25,CE,2200,270.35
BSE,26-Jun-25,CE,2650,52.0
BSE,26-Jun-25,CE,2450,120.2
BSE,26-Jun-25,CE,2666,48.8
BSE,26-Jun-25,CE,2333,180.2
BSE,26-Jun-25,CE,2166,295.7
BSE,26-Jun-25,CE,2350,173.15
BSE,26-Jun-25,CE,2100,355.0
BSE,26-Jun-25,CE,2550,80.55
BSE,26-Jun-25,CE,2600,65.0
BSE,26-Jun-25,CE,2500,99.1
BSE,26-Jun-25,CE,2700,42.25
BSE,26-Jun-25,CE,2250,233.5
BSE,26-Jun-25,CE,2400,145.4
BSE,26-Jun-25,CE,2750,34.05
BSE,26-Jun-25,CE,2066,365.9
BSE,26-Jun-25,CE,2300,202.35
BSE,26-Jun-25,CE,2583,70.45
BSE,26-Jun-25,CE,2833,23.65
CHOLAFIN,26-Jun-25,CE,1400,254.0
CHOLAFIN,26-Jun-25,CE,1680,42.3
CHOLAFIN,26-Jun-25,CE,1600,82.3
CHOLAFIN,26-Jun-25,CE,1500,155.75
CHOLAFIN,26-Jun-25,CE,1620,107.75
CHOLAFIN,26-Jun-25,CE,1640,59.8
CHOLAFIN,26-Jun-25,CE,1800,12.0
CHOLAFIN,26-Jun-25,CE,1660,50.55
CHOLAFIN,26-Jun-25,CE,1880,4.8
CHOLAFIN,26-Jun-25,CE,1840,7.6
CHOLAFIN,26-Jun-25,CE,1700,34.55
DIXON,26-Jun-25,CE,14500,915.95
DIXON,26-Jun-25,CE,16250,253.1
DIXON,26-Jun-25,CE,14000,1230.95
DIXON,26-Jun-25,CE,17250,108.85
DIXON,26-Jun-25,CE,16500,205.0
DIXON,26-Jun-25,CE,15000,654.65
DIXON,26-Jun-25,CE,15500,455.25
DIXON,26-Jun-25,CE,16750,165.85
DIXON,26-Jun-25,CE,18500,37.4
DIXON,26-Jun-25,CE,18250,50.6
DIXON,26-Jun-25,CE,17500,87.4
DIXON,26-Jun-25,CE,15750,380.75
DIXON,26-Jun-25,CE,16000,309.05
DIXON,26-Jun-25,CE,13250,1845.0
DIXON,26-Jun-25,CE,17000,133.6
DIXON,26-Jun-25,CE,17750,71.35
DIXON,26-Jun-25,CE,14750,775.6
DIXON,26-Jun-25,CE,15250,550.8
DIXON,26-Jun-25,CE,18000,59.35
GRASIM,26-Jun-25,CE,3020,3.4
GRASIM,26-Jun-25,CE,2560,108.4
GRASIM,26-Jun-25,CE,2900,6.2
GRASIM,26-Jun-25,CE,2720,32.7
GRASIM,26-Jun-25,CE,3000,3.45
GRASIM,26-Jun-25,CE,3060,2.95
GRASIM,26-Jun-25,CE,2600,70.7
GRASIM,26-Jun-25,CE,2500,135.0
GRASIM,26-Jun-25,CE,3160,2.0
GRASIM,26-Jun-25,CE,2880,7.55
GRASIM,26-Jun-25,CE,2700,33.35
GRASIM,26-Jun-25,CE,2660,45.15
GRASIM,26-Jun-25,CE,2620,60.7
GRASIM,26-Jun-25,CE,3080,2.2
GRASIM,26-Jun-25,CE,2580,80.5
GRASIM,26-Jun-25,CE,2680,40.0
GRASIM,26-Jun-25,CE,2840,11.8
GRASIM,26-Jun-25,CE,3200,0.85
GRASIM,26-Jun-25,CE,2760,20.0
GRASIM,26-Jun-25,CE,2640,52.6
GRASIM,26-Jun-25,CE,2740,24.4
GRASIM,26-Jun-25,CE,2800,14.75
GRASIM,26-Jun-25,CE,2820,15.1
JSWSTEEL,26-Jun-25,CE,1050,15.4
JSWSTEEL,26-Jun-25,CE,1020,25.85
JSWSTEEL,26-Jun-25,CE,1060,12.7
JSWSTEEL,26-Jun-25,CE,1080,8.8
JSWSTEEL,26-Jun-25,CE,1010,31.05
JSWSTEEL,26-Jun-25,CE,960,61.05
JSWSTEEL,26-Jun-25,CE,1160,2.1
JSWSTEEL,26-Jun-25,CE,990,41.2
JSWSTEEL,26-Jun-25,CE,980,47.2
JSWSTEEL,26-Jun-25,CE,900,110.2
JSWSTEEL,26-Jun-25,CE,1130,3.35
JSWSTEEL,26-Jun-25,CE,950,68.65
JSWSTEEL,26-Jun-25,CE,1040,18.35
JSWSTEEL,26-Jun-25,CE,1090,7.3
JSWSTEEL,26-Jun-25,CE,1180,1.4
JSWSTEEL,26-Jun-25,CE,1030,22.1
JSWSTEEL,26-Jun-25,CE,1070,10.5
JSWSTEEL,26-Jun-25,CE,1100,6.05
JSWSTEEL,26-Jun-25,CE,1110,5.15
JSWSTEEL,26-Jun-25,CE,1120,4.2
JSWSTEEL,26-Jun-25,CE,1150,2.2
JSWSTEEL,26-Jun-25,CE,1140,2.9
JSWSTEEL,26-Jun-25,CE,970,52.95
JSWSTEEL,26-Jun-25,CE,1000,35.3
JSWSTEEL,26-Jun-25,CE,1200,1.1
NCC,26-Jun-25,CE,247,8.25
NCC,26-Jun-25,CE,255,4.95
NCC,26-Jun-25,CE,250,6.15
NCC,26-Jun-25,CE,232,15.05
NCC,26-Jun-25,CE,237,11.55
NCC,26-Jun-25,CE,245,7.8
NCC,26-Jun-25,CE,240,10.2
NCC,26-Jun-25,CE,267,2.35
NCC,26-Jun-25,CE,252,6.0
NCC,26-Jun-25,CE,230,16.05
NCC,26-Jun-25,CE,242,9.4
NCC,26-Jun-25,CE,205,35.7
NCC,26-Jun-25,CE,265,3.4
NCC,26-Jun-25,CE,220,22.5
NCC,26-Jun-25,CE,235,12.8
NCC,26-Jun-25,CE,260,3.95
NCC,26-Jun-25,CE,270,2.05
NCC,26-Jun-25,CE,272,1.75
POONAWALLA,26-Jun-25,CE,395,20.1
POONAWALLA,26-Jun-25,CE,370,33.7
POONAWALLA,26-Jun-25,CE,405,14.8
POONAWALLA,26-Jun-25,CE,400,17.55
POONAWALLA,26-Jun-25,CE,430,6.45
POONAWALLA,26-Jun-25,CE,440,4.75
POONAWALLA,26-Jun-25,CE,380,26.75
POONAWALLA,26-Jun-25,CE,390,22.95
POONAWALLA,26-Jun-25,CE,420,9.6
POONAWALLA,26-Jun-25,CE,410,12.95
PRESTIGE,26-Jun-25,CE,1460,78.7
PRESTIGE,26-Jun-25,CE,1600,29.55
PRESTIGE,26-Jun-25,CE,1540,45.5
PRESTIGE,26-Jun-25,CE,1500,61.0
PRESTIGE,26-Jun-25,CE,1480,69.55
PRESTIGE,26-Jun-25,CE,1440,87.3
PRESTIGE,26-Jun-25,CE,1420,99.05
PRESTIGE,26-Jun-25,CE,1400,108.25
SBILIFE,26-Jun-25,CE,1800,57.45
SBILIFE,26-Jun-25,CE,1840,37.9
SBILIFE,26-Jun-25,CE,1820,46.9
SBILIFE,26-Jun-25,CE,1960,8.1
SBILIFE,26-Jun-25,CE,1860,29.95
SBILIFE,26-Jun-25,CE,1740,96.5
SBILIFE,26-Jun-25,CE,2000,4.55
SBILIFE,26-Jun-25,CE,1900,18.5
SBILIFE,26-Jun-25,CE,1700,127.95
SBILIFE,26-Jun-25,CE,1920,14.35
SBILIFE,26-Jun-25,CE,1780,70.0
SBILIFE,26-Jun-25,CE,1940,10.95
SBILIFE,26-Jun-25,CE,1880,23.75
SYNGENE,26-Jun-25,CE,670,15.55
SYNGENE,26-Jun-25,CE,650,23.9
SYNGENE,26-Jun-25,CE,640,29.45
SYNGENE,26-Jun-25,CE,740,1.95
SYNGENE,26-Jun-25,CE,700,6.65
SYNGENE,26-Jun-25,CE,690,8.6
SYNGENE,26-Jun-25,CE,660,18.75
SYNGENE,26-Jun-25,CE,600,59.1
SYNGENE,26-Jun-25,CE,680,11.65
SYNGENE,26-Jun-25,CE,710,5.3
SYNGENE,26-Jun-25,CE,720,4.1
TECHM,26-Jun-25,CE,1700,12.2
TECHM,26-Jun-25,CE,1360,236.0
TECHM,26-Jun-25,CE,1720,9.4
TECHM,26-Jun-25,CE,1620,34.3
TECHM,26-Jun-25,CE,1760,5.1
TECHM,26-Jun-25,CE,1400,199.45
TECHM,26-Jun-25,CE,1740,6.85
TECHM,26-Jun-25,CE,1800,3.15
TECHM,26-Jun-25,CE,1520,98.0
TECHM,26-Jun-25,CE,1500,106.25
TECHM,26-Jun-25,CE,1600,43.15
TECHM,26-Jun-25,CE,1660,20.6
TECHM,26-Jun-25,CE,1640,27.05
TECHM,26-Jun-25,CE,1440,157.45
TECHM,26-Jun-25,CE,1680,17.5
TECHM,26-Jun-25,CE,1580,53.55
TECHM,26-Jun-25,CE,1560,64.7
TECHM,26-Jun-25,CE,1540,76.3
ADANIPORTS,26-Jun-25,CE,1300,121.6
ADANIPORTS,26-Jun-25,CE,1560,6.75
ADANIPORTS,26-Jun-25,CE,1500,15.3
ADANIPORTS,26-Jun-25,CE,1540,8.65
ADANIPORTS,26-Jun-25,CE,1340,88.95
ADANIPORTS,26-Jun-25,CE,1400,50.7
ADANIPORTS,26-Jun-25,CE,1380,62.45
ADANIPORTS,26-Jun-25,CE,1520,11.5
ADANIPORTS,26-Jun-25,CE,1420,41.2
ADANIPORTS,26-Jun-25,CE,1200,214.3
ADANIPORTS,26-Jun-25,CE,1480,19.75
ADANIPORTS,26-Jun-25,CE,1460,25.7
ADANIPORTS,26-Jun-25,CE,1360,77.0
ADANIPORTS,26-Jun-25,CE,1260,155.85
ADANIPORTS,26-Jun-25,CE,1220,196.0
ADANIPORTS,26-Jun-25,CE,1440,33.05
CESC,26-Jun-25,CE,165,8.1
CESC,26-Jun-25,CE,160,11.6
CESC,26-Jun-25,CE,175,4.1
CESC,26-Jun-25,CE,190,1.25
CESC,26-Jun-25,CE,180,2.85
CESC,26-Jun-25,CE,170,5.9
CESC,26-Jun-25,CE,195,0.85
CESC,26-Jun-25,CE,172,5.0
CESC,26-Jun-25,CE,185,1.85
COLPAL,26-Jun-25,CE,2480,70.9
COLPAL,26-Jun-25,CE,2540,45.5
COLPAL,26-Jun-25,CE,2600,27.3
COLPAL,26-Jun-25,CE,2680,15.55
COLPAL,26-Jun-25,CE,2740,10.0
COLPAL,26-Jun-25,CE,2760,8.4
COLPAL,26-Jun-25,CE,2500,61.65
COLPAL,26-Jun-25,CE,2920,3.0
COLPAL,26-Jun-25,CE,2440,96.05
COLPAL,26-Jun-25,CE,2660,17.75
COLPAL,26-Jun-25,CE,2640,20.8
COLPAL,26-Jun-25,CE,2580,32.25
COLPAL,26-Jun-25,CE,2400,117.95
COLPAL,26-Jun-25,CE,2520,53.15
COLPAL,26-Jun-25,CE,2460,81.35
COLPAL,26-Jun-25,CE,2560,38.9
COLPAL,26-Jun-25,CE,2800,6.3
COLPAL,26-Jun-25,CE,2700,12.45
GAIL,26-Jun-25,CE,195,7.2
GAIL,26-Jun-25,CE,202,4.05
GAIL,26-Jun-25,CE,215,1.4
GAIL,26-Jun-25,CE,160,37.15
GAIL,26-Jun-25,CE,190,10.05
GAIL,26-Jun-25,CE,220,0.9
GAIL,26-Jun-25,CE,207,2.55
GAIL,26-Jun-25,CE,185,13.55
GAIL,26-Jun-25,CE,170,26.95
GAIL,26-Jun-25,CE,200,4.95
GAIL,26-Jun-25,CE,192,8.5
GAIL,26-Jun-25,CE,187,11.6
GAIL,26-Jun-25,CE,205,3.3
GAIL,26-Jun-25,CE,197,6.0
GAIL,26-Jun-25,CE,210,2.15
GAIL,26-Jun-25,CE,180,17.15
HAVELLS,26-Jun-25,CE,1800,1.75
HAVELLS,26-Jun-25,CE,1640,15.9
HAVELLS,26-Jun-25,CE,1720,5.0
HAVELLS,26-Jun-25,CE,1760,2.5
HAVELLS,26-Jun-25,CE,1520,61.9
HAVELLS,26-Jun-25,CE,1660,11.9
HAVELLS,26-Jun-25,CE,1480,88.0
HAVELLS,26-Jun-25,CE,1840,1.05
HAVELLS,26-Jun-25,CE,1540,52.8
HAVELLS,26-Jun-25,CE,1500,77.35
HAVELLS,26-Jun-25,CE,1680,8.8
HAVELLS,26-Jun-25,CE,1400,154.0
HAVELLS,26-Jun-25,CE,1600,26.85
HAVELLS,26-Jun-25,CE,1700,6.75
HAVELLS,26-Jun-25,CE,1580,34.2
HAVELLS,26-Jun-25,CE,1620,20.15
HAVELLS,26-Jun-25,CE,1560,43.1
HAVELLS,26-Jun-25,CE,1460,110.0
ICICIGI,26-Jun-25,CE,1980,13.8
ICICIGI,26-Jun-25,CE,1840,62.9
ICICIGI,26-Jun-25,CE,1920,35.15
ICICIGI,26-Jun-25,CE,2000,12.0
ICICIGI,26-Jun-25,CE,1940,26.0
ICICIGI,26-Jun-25,CE,1860,52.5
ICICIGI,26-Jun-25,CE,1800,87.2
ICICIGI,26-Jun-25,CE,2060,7.3
ICICIGI,26-Jun-25,CE,1700,160.9
ICICIGI,26-Jun-25,CE,1900,35.7
ICICIGI,26-Jun-25,CE,1960,20.75
ICICIGI,26-Jun-25,CE,1880,43.3
NATIONALUM,26-Jun-25,CE,185,7.6
NATIONALUM,26-Jun-25,CE,210,1.25
NATIONALUM,26-Jun-25,CE,205,1.75
NATIONALUM,26-Jun-25,CE,175,13.6
NATIONALUM,26-Jun-25,CE,160,25.5
NATIONALUM,26-Jun-25,CE,195,3.85
NATIONALUM,26-Jun-25,CE,180,10.3
NATIONALUM,26-Jun-25,CE,170,17.2
NATIONALUM,26-Jun-25,CE,200,2.6
NATIONALUM,26-Jun-25,CE,190,5.35
NMDC,26-Jun-25,CE,72,2.5
NMDC,26-Jun-25,CE,80,0.6
NMDC,26-Jun-25,CE,65,7.1
NMDC,26-Jun-25,CE,73,2.1
NMDC,26-Jun-25,CE,71,3.0
NMDC,26-Jun-25,CE,74,1.7
NMDC,26-Jun-25,CE,69,4.0
NMDC,26-Jun-25,CE,77,0.95
NMDC,26-Jun-25,CE,70,3.55
NMDC,26-Jun-25,CE,82,0.45
NMDC,26-Jun-25,CE,75,1.45
NMDC,26-Jun-25,CE,76,1.15
NMDC,26-Jun-25,CE,84,0.3
NMDC,26-Jun-25,CE,78,0.85
RBLBANK,26-Jun-25,CE,230,3.5
RBLBANK,26-Jun-25,CE,210,10.0
RBLBANK,26-Jun-25,CE,215,7.55
TITAGARH,26-Jun-25,CE,1040,15.55
TITAGARH,26-Jun-25,CE,940,41.95
TITAGARH,26-Jun-25,CE,1080,10.55
TITAGARH,26-Jun-25,CE,920,50.7
TITAGARH,26-Jun-25,CE,1020,19.6
TITAGARH,26-Jun-25,CE,1000,24.05
TITAGARH,26-Jun-25,CE,980,29.2
TITAGARH,26-Jun-25,CE,1060,13.9
TITAGARH,26-Jun-25,CE,800,128.0
TITAGARH,26-Jun-25,CE,960,35.1
TITAGARH,26-Jun-25,CE,900,59.05
